TIC,hostname,pl_name,sy_pnum,sy_snum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper_tess,pl_orbpererr1_tess,pl_orbpererr2_tess,pl_tranmid_tess,pl_tranmiderr1_tess,pl_tranmiderr2_tess,obrparams_tess
159099716,Kepler-933,Kepler-933 b,1.0,1.0,14.20443009,6.185e-05,-6.185e-05,2454975.73343,0.0034100000000000003,-0.0034100000000000003,,,,,,,0
159102744,Kepler-1359,Kepler-1359 b,1.0,1.0,59.497095200000004,0.0005051999999999999,-0.0005051999999999999,2454979.95047,0.00685,-0.00685,,,,,,,0
159105397,Kepler-1430,Kepler-1430 b,1.0,1.0,2.46050993,1.273e-05,-1.273e-05,2454966.61249,0.00464,-0.00464,,,,,,,0
159106207,Kepler-1311,Kepler-1311 c,3.0,1.0,2.53573424,1.018e-05,-1.018e-05,2454966.0141,0.00351,-0.00351,,,,,,,0
159171904,Kepler-148,Kepler-148 b,3.0,1.0,1.729366,4e-06,-4e-06,2454966.81853,0.00133,-0.00133,,,,,,,0
159172027,Kepler-902,Kepler-902 b,1.0,1.0,40.1099547,0.0001551,-0.0001551,2454975.07826,0.00329,-0.00329,,,,,,,0
159174926,Kepler-403,Kepler-403 b,3.0,1.0,7.031461999999999,5.1e-05,-5.1e-05,2454967.45161,0.004529999999999999,-0.004529999999999999,,,,,,,0
159174942,Kepler-976,Kepler-976 b,1.0,1.0,105.9564148,0.0004626,-0.0004626,2455015.05368,0.0036200000000000004,-0.0036200000000000004,,,,,,,0
159175206,Kepler-877,Kepler-877 b,1.0,1.0,18.45847097,4.779e-05,-4.779e-05,2454971.16463,0.00223,-0.00223,,,,,,,0
159177065,Kepler-1264,Kepler-1264 b,1.0,1.0,0.96852602,2.33e-06,-2.33e-06,2454964.51141,0.00196,-0.00196,,,,,,,0
159177232,Kepler-1925,Kepler-1925 b,1.0,1.0,46.71640015,,,2454978.4922,0.0146,-0.0146,,,,,,,0
159178000,Kepler-1466,Kepler-1466 b,1.0,1.0,31.175044800000002,0.0002157,-0.0002157,2454992.09527,0.0059700000000000005,-0.0059700000000000005,,,,,,,0
159179987,Kepler-341,Kepler-341 b,4.0,1.0,5.1955279999999995,5.3e-05,-5.3e-05,2454965.7352,0.00557,-0.00557,,,,,,,0
159180076,Kepler-1613,Kepler-1613 b,1.0,1.0,1.5184298999999999,0.0001991,-0.0001991,2454965.131,0.109,-0.109,,,,,,,0
159216808,Kepler-1501,Kepler-1501 b,1.0,1.0,14.5564533,0.0001121,-0.0001121,2454974.04324,0.006229999999999999,-0.006229999999999999,,,,,,,0
159217349,Kepler-707,Kepler-707 b,1.0,1.0,2.23749275,4.68e-06,-4.68e-06,2455003.81745,0.00161,-0.00161,,,,,,,0
159217436,Kepler-207,Kepler-207 b,3.0,1.0,1.6118649999999999,6e-06,-6e-06,2454966.5704099997,0.0022600000000000003,-0.0022600000000000003,,,,,,,0
159221689,Kepler-1891,Kepler-1891 b,1.0,1.0,4.02229023,,,2454968.17317,0.0019100000000000002,-0.0019100000000000002,,,,,,,0
159225155,Kepler-739,Kepler-739 b,1.0,1.0,12.53248465,2.295e-05,-2.295e-05,2455003.76497,0.00141,-0.00141,,,,,,,0
159225367,Kepler-905,Kepler-905 b,1.0,1.0,5.08274652,8.37e-06,-8.37e-06,2454966.21095,0.00147,-0.00147,,,,,,,0
159225841,Kepler-1297,Kepler-1297 b,1.0,1.0,1.68189002,1.032e-05,-1.032e-05,2454966.08175,0.0048,-0.0048,,,,,,,0
159226052,Kepler-337,Kepler-337 b,2.0,1.0,3.2927809999999997,1.9e-05,-1.9e-05,2454966.00966,0.00345,-0.00345,,,,,,,0
159226202,Kepler-1144,Kepler-1144 b,1.0,1.0,17.14647302,9.073e-05,-9.073e-05,2454973.6609799997,0.00476,-0.00476,,,,,,,0
159301148,Kepler-1282,Kepler-1282 b,1.0,1.0,2.13194651,6.87e-06,-6.87e-06,2454966.6537900004,0.0028699999999999997,-0.0028699999999999997,,,,,,,0
159301821,Kepler-562,Kepler-562 b,1.0,1.0,18.00931444,9.9e-06,-9.9e-06,2455015.441383,0.000446,-0.000446,,,,,,,0
159304134,Kepler-1913,Kepler-1913 b,1.0,1.0,14.1960001,,,2454970.01409,0.00541,-0.00541,,,,,,,0
159304532,Kepler-722,Kepler-722 b,2.0,1.0,4.09357325,8.1e-06,-8.1e-06,2455004.00987,0.00159,-0.00159,,,,,,,0
159304741,Kepler-1013,Kepler-1013 b,1.0,1.0,18.93054959,4.672e-05,-4.672e-05,2454976.25236,0.00205,-0.00205,,,,,,,0
159305424,Kepler-985,Kepler-985 b,1.0,1.0,116.331901,0.001381,-0.001381,2455006.6869,0.0073,-0.0073,,,,,,,0
159307214,Kepler-866,Kepler-866 b,1.0,1.0,2.61703254,7.31e-06,-7.31e-06,2454967.03179,0.00253,-0.00253,,,,,,,0
159311390,Kepler-643,Kepler-643 b,1.0,1.0,16.33889626,1.826e-05,-1.826e-05,2455010.916757,0.000877,-0.000877,,,,,,,0
159375845,Kepler-1670,Kepler-1670 b,1.0,1.0,20.4998,,,2454964.82068,0.006640000000000001,-0.006640000000000001,,,,,,,0
159376971,Kepler-138,Kepler-138 b,3.0,1.0,10.3126,0.0004,-0.0006,2455688.4142,0.0027,-0.0027,,,,,,,0
159377404,Kepler-716,Kepler-716 c,2.0,1.0,3.96999,1.449e-05,-1.449e-05,2454970.75741,0.00283,-0.00283,,,,,,,0
159379942,Kepler-934,Kepler-934 b,1.0,1.0,55.6738309,0.0002829,-0.0002829,2454969.54348,0.0041,-0.0041,,,,,,,0
159381747,Kepler-645,Kepler-645 b,1.0,1.0,3.27582262,4.77e-06,-4.77e-06,2455003.25268,0.00114,-0.00114,,,,,,,0
159382189,Kepler-1152,Kepler-1152 b,1.0,1.0,1.64680191,2.67e-06,-2.67e-06,2454965.0606,0.0013599999999999999,-0.0013599999999999999,,,,,,,0
159384648,Kepler-498,Kepler-498 b,1.0,1.0,9.61375356,1.173e-05,-1.173e-05,2454965.1850900003,0.00101,-0.00101,,,,,,,0
159386728,Kepler-914,Kepler-914 b,1.0,1.0,4.40966548,1.193e-05,-1.193e-05,2454965.44902,0.00228,-0.00228,,,,,,,0
159389232,Kepler-1749,Kepler-1749 b,1.0,1.0,14.53409958,,,2454978.42643,0.00257,-0.00257,,,,,,,0
159393734,Kepler-1141,Kepler-1141 b,1.0,1.0,2.34451194,5.35e-06,-5.35e-06,2454965.87337,0.00198,-0.00198,,,,,,,0
159395366,Kepler-1564,Kepler-1564 b,1.0,1.0,18.054038100000003,0.0001919,-0.0001919,2454980.79923,0.009609999999999999,-0.009609999999999999,,,,,,,0
159396818,Kepler-915,Kepler-915 b,1.0,1.0,4.59489604,1.413e-05,-1.413e-05,2454966.8399900002,0.00246,-0.00246,,,,,,,0
159397031,Kepler-833,Kepler-833 b,1.0,1.0,18.7546998,5.142e-05,-5.142e-05,2454974.71563,0.0022199999999999998,-0.0022199999999999998,,,,,,,0
159439931,Kepler-1486,Kepler-1486 b,1.0,1.0,54.649575899999995,0.0009824999999999999,-0.0009824999999999999,2455009.0299,0.0154,-0.0154,,,,,,,0
159440697,Kepler-1055,Kepler-1055 b,1.0,1.0,2.29503623,3.47e-06,-3.47e-06,2454965.6927799997,0.00125,-0.00125,,,,,,,0
159441326,Kepler-1054,Kepler-1054 b,1.0,1.0,4.30655689,1.426e-05,-1.426e-05,2454965.44215,0.00282,-0.00282,,,,,,,0
159441621,Kepler-646,Kepler-646 b,1.0,1.0,15.87364565,4.3e-05,-4.3e-05,2455015.4013400003,0.00218,-0.00218,,,,,,,0
159442087,Kepler-761,Kepler-761 b,1.0,1.0,10.12804789,2.905e-05,-2.905e-05,2454972.11542,0.00237,-0.00237,,,,,,,0
159444082,Kepler-161,Kepler-161 b,2.0,1.0,4.921355,6e-06,-6e-06,2455007.29899,0.0007,-0.0007,,,,,,,0
159446957,Kepler-988,Kepler-988 b,1.0,1.0,17.76080053,2.728e-05,-2.728e-05,2454970.50628,0.00128,-0.00128,,,,,,,0
159449041,Kepler-1245,Kepler-1245 c,2.0,1.0,2.93658468,8.400000000000001e-06,-8.400000000000001e-06,2454966.0375099997,0.00248,-0.00248,,,,,,,0
159449495,Kepler-1882,Kepler-1882 b,1.0,1.0,13.78730011,,,2454977.7763,0.0051,-0.0051,,,,,,,0
159450182,Kepler-1290,Kepler-1290 b,1.0,1.0,4.69500134,4.206e-05,-4.206e-05,2454966.9399900003,0.0063,-0.0063,,,,,,,0
159451957,Kepler-1936,Kepler-1936 b,1.0,1.0,126.5569992,,,2454978.69361,0.00845,-0.00845,,,,,,,0
159452015,Kepler-540,Kepler-540 b,1.0,1.0,172.7049784,0.0005356,-0.0005356,2455069.92338,0.00223,-0.00223,,,,,,,0
159520040,Kepler-1833,Kepler-1833 b,1.0,1.0,6.8921299,,,2454964.6349299997,0.00316,-0.00316,,,,,,,0
159521326,Kepler-213,Kepler-213 b,2.0,1.0,2.46236,6e-06,-6e-06,2455004.8398599997,0.0014199999999999998,-0.0014199999999999998,,,,,,,0
159522175,Kepler-316,Kepler-316 b,2.0,1.0,2.240508,6e-06,-6e-06,2454970.82156,0.00164,-0.00164,,,,,,,0
159571280,Kepler-1931,Kepler-1931 b,1.0,1.0,38.576099400000004,,,2455000.85725,0.0044,-0.0044,,,,,,,0
159573063,Kepler-1909,Kepler-1909 b,1.0,1.0,2.39160991,,,2454966.07853,0.00381,-0.00381,,,,,,,0
159573412,Kepler-1120,Kepler-1120 b,1.0,1.0,2.94902905,7.47e-06,-7.47e-06,2454966.13641,0.0021,-0.0021,,,,,,,0
159574927,Kepler-1077,Kepler-1077 b,1.0,1.0,34.3511874,0.00015030000000000002,-0.00015030000000000002,2454967.18978,0.0035,-0.0035,,,,,,,0
159575346,Kepler-1744,Kepler-1744 b,1.0,1.0,37.10110092,,,2455203.4803,0.00202,-0.00202,,,,,,,0
159576968,Kepler-1356,Kepler-1356 b,1.0,1.0,0.63400294,1.2e-06,-1.2e-06,2454964.89483,0.00161,-0.00161,,,,,,,0
159578156,Kepler-502,Kepler-502 b,1.0,1.0,4.28686431,3.22e-06,-3.22e-06,2454971.615466,0.000618,-0.000618,,,,,,,0
159578257,Kepler-1332,Kepler-1332 b,1.0,1.0,11.87456832,3.749e-05,-3.749e-05,2454973.21371,0.00257,-0.00257,,,,,,,0
159579593,Kepler-607,Kepler-607 b,2.0,1.0,0.6381631999999999,1.68e-06,-1.68e-06,2454964.74909,0.00235,-0.00235,,,,,,,0
159580427,Kepler-728,Kepler-728 b,1.0,1.0,5.74347727,7.17e-06,-7.17e-06,2455007.89832,0.001,-0.001,,,,,,,0
159580535,Kepler-393,Kepler-393 b,2.0,1.0,9.182417,9.6e-05,-9.6e-05,2454967.04813,0.0056,-0.0056,,,,,,,0
159580625,Kepler-839,Kepler-839 b,1.0,1.0,37.814451399999996,0.0001545,-0.0001545,2454967.66702,0.00335,-0.00335,,,,,,,0
159580705,Kepler-85,Kepler-85 b,4.0,1.0,8.306000000000001,0.000266,-0.000266,2454972.73847,0.00337,-0.00337,,,,,,,0
159581434,Kepler-1148,Kepler-1148 b,1.0,1.0,1.10446351,1.29e-06,-1.29e-06,2454965.32076,0.001,-0.001,,,,,,,0
159581842,Kepler-916,Kepler-916 b,1.0,1.0,32.2968798,0.0002489,-0.0002489,2454971.52078,0.006540000000000001,-0.006540000000000001,,,,,,,0
159642189,Kepler-224,Kepler-224 b,4.0,1.0,3.132924,1.4000000000000001e-05,-1.4000000000000001e-05,2454968.6754400004,0.0025,-0.0025,,,,,,,0
159642269,Kepler-527,Kepler-527 b,1.0,1.0,13.28535633,2.409e-05,-2.409e-05,2455002.8621,0.00143,-0.00143,,,,,,,0
159642390,Kepler-783,Kepler-783 b,2.0,1.0,4.29264638,3.429e-05,-3.429e-05,2454967.79738,0.00626,-0.00626,,,,,,,0
159643991,Kepler-657,Kepler-657 b,1.0,1.0,24.54350418,6.435e-05,-6.435e-05,2455020.91953,0.00212,-0.00212,,,,,,,0
159646433,Kepler-1788,Kepler-1788 b,1.0,1.0,2.80012012,,,2454965.046786,0.0009660000000000001,-0.0009660000000000001,,,,,,,0
159646633,Kepler-1612,Kepler-1612 b,1.0,1.0,3.91795101,2.727e-05,-2.727e-05,2454965.86406,0.0055,-0.0055,,,,,,,0
159647213,Kepler-191,Kepler-191 d,3.0,1.0,5.94504102,7.63e-06,-7.63e-06,2455003.47298,0.00105,-0.00105,,,,,,,0
159647219,Kepler-1901,Kepler-1901 b,1.0,1.0,3.48412991,,,2454967.5491,0.0029,-0.0029,,,,,,,0
159647359,Kepler-1940,Kepler-1940 b,1.0,1.0,4.95061016,,,2454965.80914,0.0033399999999999997,-0.0033399999999999997,,,,,,,0
159647910,KOI-1257,KOI-1257 b,1.0,2.0,86.647661,3.4e-05,-3.4e-05,2455006.79454,0.0003,-0.0003,,,,,,,0
159647919,Kepler-1435,Kepler-1435 b,1.0,1.0,4.45343281,3.591e-05,-3.591e-05,2454966.09366,0.00592,-0.00592,,,,,,,0
159649308,Kepler-1926,Kepler-1926 b,1.0,1.0,42.87770081,,,2454989.06967,0.00511,-0.00511,,,,,,,0
159649503,Kepler-1106,Kepler-1106 b,1.0,1.0,1.25275217,2.15e-06,-2.15e-06,2454966.17052,0.00137,-0.00137,,,,,,,0
159649595,Kepler-357,Kepler-357 b,3.0,1.0,6.475434,3.4e-05,-3.4e-05,2454970.57941,0.00323,-0.00323,,,,,,,0
159652365,Kepler-209,Kepler-209 b,2.0,1.0,16.087845,4.1e-05,-4.1e-05,2455005.8133900003,0.00137,-0.00137,,,,,,,0
159654016,Kepler-100,Kepler-100 b,3.0,1.0,6.88705,,,2454966.17797,,,,,,,,,0
159715997,Kepler-945,Kepler-945 b,1.0,1.0,31.003381400000002,0.0002081,-0.0002081,2454976.28914,0.00472,-0.00472,,,,,,,0
159716174,Kepler-280,Kepler-280 b,2.0,1.0,2.1395419999999996,6e-06,-6e-06,2454966.6526,0.0015,-0.0015,,,,,,,0
159721015,Kepler-1294,Kepler-1294 b,1.0,1.0,115.68622579999999,0.0008445,-0.0008445,2455079.98767,0.0059,-0.0059,,,,,,,0
159721091,Kepler-145,Kepler-145 b,2.0,1.0,22.951,,,2454984.54178,0.0018920000000000002,-0.0018920000000000002,,,,,,,0
159722311,Kepler-1374,Kepler-1374 b,1.0,1.0,10.65276707,5.294e-05,-5.294e-05,2454969.08934,0.00447,-0.00447,,,,,,,0
159723041,Kepler-1295,Kepler-1295 b,1.0,1.0,3.81371974,2.278e-05,-2.278e-05,2454965.5710299998,0.00496,-0.00496,,,,,,,0
159723305,Kepler-612,Kepler-612 b,1.0,1.0,3.72215641,3.76e-06,-3.76e-06,2455004.560286,0.000826,-0.000826,,,,,,,0
159725400,Kepler-1184,Kepler-1184 b,1.0,1.0,53.5991044,0.0003674,-0.0003674,2454980.42885,0.00524,-0.00524,,,,,,,0
159725995,Kepler-762,Kepler-762 b,1.0,1.0,3.7705521,9.4e-07,-9.4e-07,2455190.1182419998,0.000176,-0.000176,3.7745262000000004,0.0010461,-0.0010461,2459394.24907,0.008805,-0.008805,0
159726546,Kepler-1284,Kepler-1284 b,1.0,1.0,0.66407381,1.48e-06,-1.48e-06,2454966.40327,0.00175,-0.00175,,,,,,,0
159726559,Kepler-273,Kepler-273 b,2.0,1.0,2.936532,9e-06,-9e-06,2454968.71482,0.0018800000000000002,-0.0018800000000000002,,,,,,,0
159727092,Kepler-566,Kepler-566 b,1.0,1.0,18.42794624,4.23e-05,-4.23e-05,2455011.44045,0.0017800000000000001,-0.0017800000000000001,,,,,,,0
159728250,Kepler-1776,Kepler-1776 b,1.0,1.0,35.01190186,,,2454983.3701400002,0.00198,-0.00198,,,,,,,0
159742538,TrES-4,TrES-4 b,1.0,2.0,3.55395,7.5e-05,-7.5e-05,2455364.6085,0.0003,-0.0003,3.5539303,5.2e-06,-5.2e-06,2459412.533741,0.00042,-0.00042,0
159759306,Kepler-220,Kepler-220 b,4.0,1.0,4.159807,1e-05,-1e-05,2454966.7864599996,0.00145,-0.00145,,,,,,,0
159762011,Kepler-1968,Kepler-1968 b,1.0,1.0,7.281099799999999,,,2454965.7518,0.0102,-0.0102,,,,,,,0
159763320,Kepler-1256,Kepler-1256 b,1.0,1.0,12.4127754,0.00010800000000000001,-0.00010800000000000001,2454973.36032,0.00772,-0.00772,,,,,,,0
159763595,Kepler-1218,Kepler-1218 b,1.0,1.0,22.9221266,0.00023369999999999996,-0.00023369999999999996,2454966.6665,0.0078,-0.0078,,,,,,,0
159763602,Kepler-1807,Kepler-1807 b,1.0,1.0,10.86060047,,,2454969.65957,0.00301,-0.00301,,,,,,,0
159763612,Kepler-1516,Kepler-1516 b,1.0,1.0,7.25931979,3.612e-05,-3.612e-05,2454964.71187,0.0039,-0.0039,,,,,,,0
159768168,Kepler-977,Kepler-977 b,1.0,1.0,26.85328322,6.393e-05,-6.393e-05,2454976.31116,0.0019399999999999999,-0.0019399999999999999,,,,,,,0
159951311,WASP-139,WASP-139 b,1.0,2.0,5.924262000000001,4e-06,-4e-06,2457196.7933,0.0003,-0.0003,5.9242661,3.6000000000000003e-06,-3.6000000000000003e-06,2459169.574874,0.00034700000000000003,-0.00034700000000000003,0
160148385,WASP-96,WASP-96 b,1.0,1.0,3.4252602,2.7000000000000004e-06,-2.7000000000000004e-06,2456258.0621,0.0002,-0.0002,3.4252567000000003,2.4e-06,-2.4e-06,2458354.3197919996,0.000278,-0.000278,0
160578764,WASP-192,WASP-192 b,1.0,1.0,2.8786765,2.8e-06,-2.8e-06,2457271.3331,0.0017,-0.0017,2.8785209,0.0002138,-0.0002138,2459335.3390200003,0.001049,-0.001049,0
160708862,WASP-178,WASP-178 b,1.0,1.0,3.3448285,1.2e-06,-1.2e-06,2456927.06839,0.00047000000000000004,-0.00047000000000000004,3.3449115,7.36e-05,-7.36e-05,2459335.352184,0.000303,-0.000303,0
162689341,WASP-92,WASP-92 b,1.0,1.0,2.1746742,1.6e-06,-1.6e-06,2456381.2834,0.00027,-0.00027,2.174803,0.0001374,-0.0001374,2459693.310707,0.0009660000000000001,-0.0009660000000000001,0
16288184,K2-237,K2-237 b,1.0,1.0,2.18053539,8.6e-07,-8.5e-07,2457702.255123,3.2e-05,-3.1e-05,2.1805277000000003,2.7000000000000004e-06,-2.7000000000000004e-06,2459363.821393,0.000699,-0.000699,0
162922904,WASP-171,WASP-171 b,1.0,1.0,3.8186244,3.8e-06,-3.8e-06,2458059.8295,0.0011,-0.0011,3.8186275999999997,1.7e-05,-1.7e-05,2459331.4317650003,0.001715,-0.001715,0
163539739,TOI-1278,TOI-1278 b,1.0,1.0,14.475670000000001,0.00021,-0.00021,2458711.9595,0.0013,-0.0013,14.4762171,0.0021929000000000002,-0.0021929000000000002,2458711.959772,0.001546,-0.001546,0
1635721458,HAT-P-63,HAT-P-63 b,1.0,1.0,3.377728,1.3000000000000001e-05,-1.3000000000000001e-05,2456382.94256,0.00053,-0.00053,,,,,,,0
164407908,Kepler-613,Kepler-613 b,1.0,1.0,15.77979614,4.258e-05,-4.258e-05,2455008.9701400003,0.00215,-0.00215,,,,,,,0
164411478,Kepler-1009,Kepler-1009 b,1.0,1.0,11.35011917,2.25e-05,-2.25e-05,2454967.04543,0.0016600000000000002,-0.0016600000000000002,,,,,,,0
164413187,Kepler-1278,Kepler-1278 b,1.0,1.0,3.23941344,1.696e-05,-1.696e-05,2454966.9844299997,0.004079999999999999,-0.004079999999999999,,,,,,,0
164414655,Kepler-271,Kepler-271 d,3.0,1.0,5.24972541,4.062e-05,-4.062e-05,2454968.4651200003,0.00611,-0.00611,,,,,,,0
164455792,Kepler-549,Kepler-549 b,2.0,1.0,42.9495649,0.0001543,-0.0001543,2454986.7376200003,0.00267,-0.00267,,,,,,,0
164456037,Kepler-511,Kepler-511 c,2.0,1.0,26.62949944,0.0004472,-0.0004472,2455024.99627,0.00137,-0.00137,,,,,,,0
164456041,Kepler-658,Kepler-658 b,1.0,1.0,1.28707676,1.19e-06,-1.19e-06,2455002.8154419996,0.000739,-0.000739,,,,,,,0
164456891,Kepler-765,Kepler-765 b,1.0,1.0,27.665522600000003,0.00012969999999999998,-0.00012969999999999998,2454977.8642599997,0.00323,-0.00323,,,,,,,0
164457525,Kepler-453,Kepler-453 b,1.0,2.0,240.503,0.053,-0.053,,,,,,,,,,0
164458488,Kepler-62,Kepler-62 b,5.0,1.0,5.714932,9e-06,-9e-06,2455003.9189,0.0009,-0.0009,,,,,,,0
164458639,Kepler-1083,Kepler-1083 b,1.0,1.0,33.4177993,0.0001854,-0.0001854,2454988.58942,0.00477,-0.00477,,,,,,,0
164458714,Kepler-410 A,Kepler-410 A b,1.0,2.0,17.833648,5.4000000000000005e-05,-5.4000000000000005e-05,2455014.23765,0.00022,-0.00022,17.8334736,0.0001662,-0.0001662,2458687.9685009997,0.00417,-0.00417,0
164459883,Kepler-1919,Kepler-1919 b,1.0,1.0,37.88660049,,,2454966.0195400002,0.00937,-0.00937,,,,,,,0
164459949,Kepler-892,Kepler-892 b,1.0,1.0,13.7521072,3.106e-05,-3.106e-05,2454976.03124,0.00206,-0.00206,,,,,,,0
164460208,Kepler-303,Kepler-303 b,2.0,1.0,1.937055,4e-06,-4e-06,2454967.71867,0.00124,-0.00124,,,,,,,0
164460347,Kepler-1157,Kepler-1157 b,1.0,1.0,4.45743164,1.699e-05,-1.699e-05,2454965.1600900004,0.0034200000000000003,-0.0034200000000000003,,,,,,,0
164460740,Kepler-1188,Kepler-1188 b,1.0,1.0,17.1369543,0.0001214,-0.0001214,2454974.0137099996,0.00633,-0.00633,,,,,,,0
164464070,Kepler-1709,Kepler-1709 b,1.0,1.0,65.70459747,,,2454970.4421,0.0011,-0.0011,,,,,,,0
164522394,Kepler-421,Kepler-421 b,1.0,1.0,704.1984,0.0016,-0.0016,2455325.7674,0.0012,-0.0012,,,,,,,0
164522561,Kepler-1538,Kepler-1538 b,1.0,1.0,175.13881899999998,0.002807,-0.002807,2455129.03986,0.009609999999999999,-0.009609999999999999,,,,,,,0
164522726,Kepler-1162,Kepler-1162 b,1.0,1.0,32.56370689999999,0.0002472,-0.0002472,2454996.4560599998,0.00662,-0.00662,,,,,,,0
164524311,Kepler-1388,Kepler-1388 c,4.0,1.0,5.53608151,2.8800000000000002e-05,-2.8800000000000002e-05,2454964.8857400003,0.00598,-0.00598,,,,,,,0
164525743,Kepler-1443,Kepler-1443 b,1.0,1.0,2.41811321,1.443e-05,-1.443e-05,2454965.38281,0.00474,-0.00474,,,,,,,0
164525875,Kepler-1361,Kepler-1361 b,1.0,1.0,3.57554956,2.329e-05,-2.329e-05,2454965.85828,0.0046,-0.0046,,,,,,,0
164527012,Kepler-835,Kepler-835 b,1.0,1.0,11.41909375,7.116e-05,-7.116e-05,2455019.3097200003,0.004220000000000001,-0.004220000000000001,,,,,,,0
164527535,Kepler-1721,Kepler-1721 b,1.0,1.0,4.59238005,,,2455005.004723,0.000523,-0.000523,,,,,,,0
164527695,Kepler-1394,Kepler-1394 b,1.0,1.0,3.93766373,3.657e-05,-3.657e-05,2454968.27848,0.00811,-0.00811,,,,,,,0
164529393,Kepler-876,Kepler-876 b,1.0,1.0,5.14438011,2.466e-05,-2.466e-05,2454966.82743,0.0036200000000000004,-0.0036200000000000004,,,,,,,0
164552984,Kepler-715,Kepler-715 b,1.0,1.0,10.00652995,1.932e-05,-1.932e-05,2455009.9688,0.0015300000000000001,-0.0015300000000000001,,,,,,,0
164555061,Kepler-1018,Kepler-1018 b,1.0,1.0,49.1013514,0.00018759999999999998,-0.00018759999999999998,2454969.4698900003,0.00299,-0.00299,,,,,,,0
164555597,Kepler-732,Kepler-732 c,2.0,1.0,0.89304124,4.6e-07,-4.6e-07,2454967.540277,0.000424,-0.000424,,,,,,,0
164556745,Kepler-565,Kepler-565 b,1.0,1.0,4.24374723,2.93e-06,-2.93e-06,2455006.563261,0.000556,-0.000556,,,,,,,0
164556761,Kepler-1019,Kepler-1019 b,1.0,1.0,1.41122985,7.5e-07,-7.5e-07,2454965.642284,0.00045999999999999996,-0.00045999999999999996,,,,,,,0
164557035,Kepler-617,Kepler-617 b,1.0,1.0,1.68269615,1.11e-06,-1.11e-06,2455003.452972,0.000534,-0.000534,,,,,,,0
164557360,Kepler-661,Kepler-661 b,1.0,1.0,6.02930132,5.36e-06,-5.36e-06,2455004.60329,0.0007019999999999999,-0.0007019999999999999,,,,,,,0
164557694,Kepler-1253,Kepler-1253 b,1.0,1.0,68.88619150000001,0.0005269999999999999,-0.0005269999999999999,2454993.2980400003,0.00588,-0.00588,,,,,,,0
164558338,Kepler-1509,Kepler-1509 b,1.0,1.0,25.433819699999997,0.0003114,-0.0003114,2454976.1287,0.0114,-0.0114,,,,,,,0
164558468,Kepler-742,Kepler-742 b,1.0,1.0,8.36086824,6.31e-06,-6.31e-06,2455008.6448919997,0.00059,-0.00059,,,,,,,0
164559875,Kepler-1823,Kepler-1823 b,1.0,1.0,21.10339928,,,2454977.6608700003,0.0026100000000000003,-0.0026100000000000003,,,,,,,0
164560223,Kepler-648,Kepler-648 b,1.0,1.0,17.421174899999997,2.066e-05,-2.066e-05,2455017.246184,0.0009599999999999999,-0.0009599999999999999,,,,,,,0
164560648,Kepler-1033,Kepler-1033 b,1.0,1.0,7.56052806,2.405e-05,-2.405e-05,2454967.4789,0.00259,-0.00259,,,,,,,0
164646094,Kepler-1547,Kepler-1547 b,1.0,1.0,0.69297968,1.49e-06,-1.49e-06,2454964.8001,0.0017,-0.0017,,,,,,,0
164646534,Kepler-1457,Kepler-1457 b,1.0,1.0,51.1110243,0.0003738,-0.0003738,2454976.77173,0.0060799999999999995,-0.0060799999999999995,,,,,,,0
164646661,Kepler-600,Kepler-600 b,1.0,1.0,23.67517607,5.668e-05,-5.668e-05,2455012.2760400004,0.0018399999999999998,-0.0018399999999999998,,,,,,,0
164652245,Kepler-37,Kepler-37 b,4.0,1.0,13.36731,7.099999999999999e-05,-7.099999999999999e-05,2455017.03271,0.00033999999999999997,-0.0008900000000000001,,,,,,,0
164652841,Kepler-725,Kepler-725 b,1.0,1.0,39.64317811,1.11e-05,-1.11e-05,2455039.596256,0.000218,-0.000218,,,,,,,0
164654277,Kepler-523,Kepler-523 b,1.0,1.0,5.83598311,4.66e-06,-4.66e-06,2455002.875149,0.000624,-0.000624,,,,,,,0
164658882,Kepler-1179,Kepler-1179 b,1.0,1.0,2.68505749,4.1e-06,-4.1e-06,2454965.6041099997,0.0012900000000000001,-0.0012900000000000001,,,,,,,0
164670571,Kepler-1747,Kepler-1747 b,1.0,1.0,6.23031998,,,2455014.29614,0.00132,-0.00132,,,,,,,0
164670756,Kepler-1045,Kepler-1045 b,1.0,1.0,26.41045478,7.194e-05,-7.194e-05,2454982.3949700003,0.0021899999999999997,-0.0021899999999999997,,,,,,,0
164671591,Kepler-1539,Kepler-1539 b,1.0,1.0,133.3036741,0.0008843,-0.0008843,2455000.7559,0.00566,-0.00566,,,,,,,0
164671623,Kepler-1136,Kepler-1136 b,1.0,1.0,2.36172433,3.65e-06,-3.65e-06,2454966.2393,0.00132,-0.00132,,,,,,,0
164674711,Kepler-1303,Kepler-1303 b,1.0,1.0,7.56127224,4.1200000000000005e-05,-4.1200000000000005e-05,2454968.6359900003,0.00525,-0.00525,,,,,,,0
164721250,Kepler-1726,Kepler-1726 b,1.0,1.0,18.39629936,,,2455018.14015,0.001,-0.001,,,,,,,0
164721759,Kepler-484,Kepler-484 b,1.0,1.0,10.04556931,7.2000000000000005e-06,-7.2000000000000005e-06,2454962.093273,0.000597,-0.000597,,,,,,,0
